,reservation_no,room_no,total_nights,total_rate,avg_daily_rate,room_type,rate_type,booking_date,reservation_date,reservation_weekday,reservation_date_short
2205,2099,201,2,206.0,103.0,King,Best Available Rate,2016-12-29,2017-01-03,Tuesday,"03, January"
2206,2100,105,2,276.0,138.0,Premier King,Best Available Rate,2016-12-29,2017-03-03,Friday,"03, March"
2207,2100,105,2,276.0,138.0,Premier King,Best Available Rate,2016-12-29,2017-03-04,Saturday,"04, March"
2208,2101,107,3,394.0,131.33333333333334,King,Best Available Rate,2016-12-29,2017-03-03,Friday,"03, March"
2209,2101,107,3,394.0,131.33333333333334,King,Best Available Rate,2016-12-29,2017-03-04,Saturday,"04, March"
2210,2101,107,3,394.0,131.33333333333334,King,Best Available Rate,2016-12-29,2017-03-05,Sunday,"05, March"
2211,2102,205,2,276.0,138.0,King,Best Available Rate,2016-12-29,2017-03-03,Friday,"03, March"
2212,2102,205,2,276.0,138.0,King,Best Available Rate,2016-12-29,2017-03-04,Saturday,"04, March"
2213,2105,107,1,250.0,250.0,King,Booking.com,2016-12-29,2017-01-08,Sunday,"08, January"
2214,2106,205,3,231.75,77.25,King,Expedia,2016-12-29,2017-01-23,Monday,"23, January"
2215,2106,205,3,231.75,77.25,King,Expedia,2016-12-29,2017-01-24,Tuesday,"24, January"
2216,2106,205,3,231.75,77.25,King,Expedia,2016-12-29,2017-01-25,Wednesday,"25, January"
2217,2107,106,4,324.0,81.0,Double ,Expedia,2016-12-29,2017-05-22,Monday,"22, May"
2218,2107,106,4,324.0,81.0,Double ,Expedia,2016-12-29,2017-05-23,Tuesday,"23, May"
2219,2107,106,4,324.0,81.0,Double ,Expedia,2016-12-29,2017-05-24,Wednesday,"24, May"
2220,2107,106,4,324.0,81.0,Double ,Expedia,2016-12-29,2017-05-25,Thursday,"25, May"
2221,2109,208,2,276.0,138.0,Double ,Best Available Rate,2016-12-29,2017-03-03,Friday,"03, March"
2222,2109,208,2,276.0,138.0,Double ,Best Available Rate,2016-12-29,2017-03-04,Saturday,"04, March"
2223,2110,208,1,53.0,53.0,Double ,Expedia,2016-12-29,2016-12-30,Friday,"30, December"
2224,2111,210,1,53.0,53.0,Double ,Expedia,2016-12-29,2016-12-29,Thursday,"29, December"
2225,2113,108,3,339.0,113.0,Double ,Booking.com,2016-12-30,2017-01-30,Monday,"30, January"
